city,state,lat,lon,population,bortle,limiting_magnitude
Bali,Rajasthan,25.19725,73.29117,19880.0,4,-5.7539843347686705
Balotra,Rajasthan,25.83242,72.24,74496.0,5,-3.784880204202082
Bandikui,Rajasthan,27.05087,76.57325,44664.0,4,-5.7539843347686705
Banswara,Rajasthan,23.54109,74.4425,101017.0,5,-3.784880204202082
Baran,Rajasthan,25.09,76.66,117992.0,5,-3.784880204202082
Bari,Rajasthan,26.64661,77.61634,62721.0,5,-3.784880204202082
Bari Sadri,Rajasthan,24.41339,74.47331,15713.0,4,-5.7539843347686705
Barmer,Rajasthan,25.75,71.5,96225.0,5,-3.784880204202082
Basi,Rajasthan,26.8315,76.04856,26029.0,4,-5.7539843347686705
Basni,Rajasthan,27.17232,73.64519,29187.0,4,-5.7539843347686705
Baswa,Rajasthan,27.14955,76.58345,22515.0,4,-5.7539843347686705
Bayana,Rajasthan,26.90791,77.28985,38502.0,4,-5.7539843347686705
Beawar,Rajasthan,26.10119,74.32028,151472.0,5,-3.784880204202082
Begun,Rajasthan,24.98333,75.0,20836.0,4,-5.7539843347686705
Behror,Rajasthan,27.88832,76.28108,29531.0,4,-5.7539843347686705
Bhadasar,Rajasthan,28.31457,74.28952,33006.0,4,-5.7539843347686705
Bhadra,Rajasthan,29.10298,75.17138,40662.0,4,-5.7539843347686705
Bharatpur,Rajasthan,27.21,77.29,252342.0,6,-1.8244515764056963
Bhasawar,Rajasthan,27.03895,77.04849,19946.0,4,-5.7539843347686705
Bhilwara,Rajasthan,25.5,74.75,359483.0,6,-1.8244515764056963
Bhindar,Rajasthan,24.50235,74.18551,17878.0,4,-5.7539843347686705
Bhinmal,Rajasthan,24.99944,72.27141,47932.0,4,-5.7539843347686705
Bhiwadi,Rajasthan,28.21024,76.86056,104921.0,5,-3.784880204202082
Bhuma,Rajasthan,27.78333,74.93333,5743.0,3,-7.726605438826365
Bikaner,Rajasthan,28.01762,73.31495,644406.0,6,-1.8244515764056963
Bilara,Rajasthan,26.18067,73.7055,41710.0,4,-5.7539843347686705
Bissau,Rajasthan,28.24737,75.07666,23227.0,4,-5.7539843347686705
Borkhera,Rajasthan,25.52115,75.64028,3440.0,3,-7.726605438826365
Bundi,Rajasthan,25.43855,75.63735,103286.0,5,-3.784880204202082
Chaksu,Rajasthan,26.6051,75.94814,33432.0,4,-5.7539843347686705
Chechat,Rajasthan,24.76667,75.88333,11690.0,4,-5.7539843347686705
Chhabra,Rajasthan,24.66472,76.84379,32285.0,4,-5.7539843347686705
Chhapar,Rajasthan,27.819,74.43936,19744.0,4,-5.7539843347686705
Chhoti Sadri,Rajasthan,24.38145,74.7012,18360.0,4,-5.7539843347686705
Chidawa,Rajasthan,28.23937,75.64035,43953.0,4,-5.7539843347686705
Chittaurgarh,Rajasthan,24.5,74.5,,3,-7.726605438826365
Churu,Rajasthan,28.30415,74.96718,120157.0,5,-3.784880204202082
Dariba,Rajasthan,24.94865,74.1342,3076.0,3,-7.726605438826365
Dausa,Rajasthan,26.88269,76.57053,85960.0,5,-3.784880204202082
Deoli,Rajasthan,25.75728,75.37991,19288.0,4,-5.7539843347686705
Deshnoke,Rajasthan,27.79836,73.34297,18470.0,4,-5.7539843347686705
Devgarh,Rajasthan,25.52533,73.90812,17604.0,4,-5.7539843347686705
Dhaulpur,Rajasthan,26.71183,77.73956,,3,-7.726605438826365
Didwana,Rajasthan,27.40096,74.57537,53749.0,5,-3.784880204202082
Dig,Rajasthan,27.47188,77.32564,44999.0,4,-5.7539843347686705
Dungarpur,Rajasthan,23.84306,73.71466,47706.0,4,-5.7539843347686705
Fatehpur,Rajasthan,27.99486,74.95628,92595.0,5,-3.784880204202082
Galiakot,Rajasthan,23.51995,74.02028,6906.0,3,-7.726605438826365
Ganganagar,Rajasthan,29.92009,73.87496,,3,-7.726605438826365
Gangapur,Rajasthan,26.47249,76.71744,120115.0,5,-3.784880204202082
Govindgarh,Rajasthan,27.50423,76.99938,10547.0,4,-5.7539843347686705
Gulabpura,Rajasthan,25.90448,74.66025,27215.0,4,-5.7539843347686705
Hanumangarh,Rajasthan,29.11,74.6,129654.0,5,-3.784880204202082
Hindaun,Rajasthan,26.73411,77.03519,105452.0,5,-3.784880204202082
Jahazpur,Rajasthan,25.61994,75.27609,20586.0,4,-5.7539843347686705
Jaipur,Rajasthan,27.0,76.0,3073350.0,7,0.11478305677049683
Jaisalmer,Rajasthan,26.99382,71.00889,67604.0,5,-3.784880204202082
Jaitaran,Rajasthan,26.20446,73.93676,22621.0,4,-5.7539843347686705
Jalor,Rajasthan,25.34558,72.61559,54081.0,5,-3.784880204202082
Jalore,Rajasthan,25.08,72.29,1828730.0,7,0.11478305677049683
Jhalawar,Rajasthan,24.59633,76.16499,66919.0,5,-3.784880204202082
Jhalrapatan,Rajasthan,24.54205,76.17242,37506.0,4,-5.7539843347686705
Jhunjhunun,Rajasthan,28.12559,75.39797,118473.0,5,-3.784880204202082
Jobner,Rajasthan,26.97257,75.38752,11354.0,4,-5.7539843347686705
Jodhpur,Rajasthan,26.75,72.75,1056191.0,7,0.11478305677049683
Kaman,Rajasthan,27.65791,77.26908,38040.0,4,-5.7539843347686705
Kanor,Rajasthan,24.43437,74.26546,13239.0,4,-5.7539843347686705
Kapren,Rajasthan,25.40529,76.07431,20748.0,4,-5.7539843347686705
Karanpur,Rajasthan,29.84042,73.45519,21604.0,4,-5.7539843347686705
Karauli,Rajasthan,26.58,77.1,82960.0,5,-3.784880204202082
Kekri,Rajasthan,25.97132,75.14992,41890.0,4,-5.7539843347686705
Keshorai Patan,Rajasthan,25.29275,75.93948,24627.0,4,-5.7539843347686705
Khandela,Rajasthan,27.60499,75.502,29044.0,4,-5.7539843347686705
Khanpur,Rajasthan,24.73241,76.39601,14688.0,4,-5.7539843347686705
Khetri,Rajasthan,28.00069,75.78644,18209.0,4,-5.7539843347686705
Kishangarh,Rajasthan,26.59006,74.85397,154886.0,5,-3.784880204202082
Kota,Rajasthan,25.17512,75.84412,1001694.0,7,0.11478305677049683
Kotputli,Rajasthan,27.70207,76.19911,49202.0,4,-5.7539843347686705
Kuchaman,Rajasthan,27.14745,74.85655,61969.0,5,-3.784880204202082
Kuchera,Rajasthan,26.98747,73.97108,23468.0,4,-5.7539843347686705
Kumher,Rajasthan,27.31657,77.37079,23540.0,4,-5.7539843347686705
Kushalgarh,Rajasthan,23.19899,74.45074,10666.0,4,-5.7539843347686705
Lachhmangarh Sikar,Rajasthan,27.82294,75.02754,,3,-7.726605438826365
Ladnun,Rajasthan,27.65312,74.39993,65575.0,5,-3.784880204202082
Lakheri,Rajasthan,25.67237,76.17692,29572.0,4,-5.7539843347686705
Lalsot,Rajasthan,26.55951,76.32915,34363.0,4,-5.7539843347686705
Losal,Rajasthan,27.4,74.91667,28504.0,4,-5.7539843347686705
Mahwah,Rajasthan,27.04594,76.93152,24846.0,4,-5.7539843347686705
Makrana,Rajasthan,27.04361,74.72445,94487.0,5,-3.784880204202082
Malpura,Rajasthan,26.2838,75.36458,36028.0,4,-5.7539843347686705
Mandal,Rajasthan,25.44126,74.56979,23478.0,4,-5.7539843347686705
Mandalgarh,Rajasthan,25.19407,75.07215,21569.0,4,-5.7539843347686705
Mandawar,Rajasthan,27.86374,76.54999,10979.0,4,-5.7539843347686705
Mangrol,Rajasthan,25.33061,76.50973,25073.0,4,-5.7539843347686705
Manohar Thana,Rajasthan,24.24,76.80182,11292.0,4,-5.7539843347686705
Manoharpur,Rajasthan,27.29769,75.9495,28928.0,4,-5.7539843347686705
Meethari Marwar,Rajasthan,27.57615,74.68661,14760.0,4,-5.7539843347686705
Merta,Rajasthan,26.64859,74.03414,46070.0,4,-5.7539843347686705
Mundwa,Rajasthan,27.0631,73.82304,17465.0,4,-5.7539843347686705
Nadbai,Rajasthan,27.22288,77.19569,26411.0,4,-5.7539843347686705
Nagar,Rajasthan,27.42397,77.09922,25572.0,4,-5.7539843347686705
Nagaur,Rajasthan,27.20201,73.73394,105218.0,5,-3.784880204202082
Nainwa,Rajasthan,25.77145,75.84978,19485.0,4,-5.7539843347686705
Napasar,Rajasthan,27.96059,73.55913,21750.0,4,-5.7539843347686705
Naraina,Rajasthan,26.79069,75.20608,17048.0,4,-5.7539843347686705
Nasirabad,Rajasthan,26.30473,74.73364,51747.0,5,-3.784880204202082
Nathdwara,Rajasthan,24.93805,73.82392,42016.0,4,-5.7539843347686705
Nawa,Rajasthan,27.0195,75.00226,22088.0,4,-5.7539843347686705
Nawalgarh,Rajasthan,27.85161,75.27384,63948.0,5,-3.784880204202082
Neem ka Thana,Rajasthan,27.73976,75.78652,36231.0,4,-5.7539843347686705
Nimaj,Rajasthan,26.14995,74.00094,20424.0,4,-5.7539843347686705
Nimbahera,Rajasthan,24.62166,74.67999,61949.0,5,-3.784880204202082
Niwai,Rajasthan,26.36073,75.91836,37765.0,4,-5.7539843347686705
Nohar,Rajasthan,29.18292,74.77064,49835.0,4,-5.7539843347686705
Nokha,Rajasthan,27.56155,73.47141,62699.0,5,-3.784880204202082
Padampur,Rajasthan,29.70885,73.62539,18454.0,4,-5.7539843347686705
Pali,Rajasthan,25.77276,73.32335,230075.0,6,-1.8244515764056963
Partapur,Rajasthan,23.59276,74.17396,10758.0,4,-5.7539843347686705
Parvatsar,Rajasthan,26.88604,74.76602,15405.0,4,-5.7539843347686705
Phalodi,Rajasthan,27.13102,72.36826,49914.0,4,-5.7539843347686705
Phulera,Rajasthan,26.87401,75.24171,26091.0,4,-5.7539843347686705
Pilani,Rajasthan,28.36725,75.60352,29741.0,4,-5.7539843347686705
Pilibangan,Rajasthan,29.44964,74.10093,37288.0,4,-5.7539843347686705
Pindwara,Rajasthan,24.79749,73.05505,24487.0,4,-5.7539843347686705
Pipar,Rajasthan,26.38441,73.54394,36810.0,4,-5.7539843347686705
Pirawa,Rajasthan,24.15506,76.02728,12807.0,4,-5.7539843347686705
Pokaran,Rajasthan,26.92007,71.91631,23554.0,4,-5.7539843347686705
Pratapgarh,Rajasthan,24.03,74.78,42079.0,4,-5.7539843347686705
Pushkar,Rajasthan,26.49022,74.55211,21626.0,4,-5.7539843347686705
Raipur,Rajasthan,26.04259,74.02373,17537.0,4,-5.7539843347686705
Raisinghnagar,Rajasthan,29.53583,73.44917,29626.0,4,-5.7539843347686705
Rajakhera,Rajasthan,26.89802,78.171,33666.0,4,-5.7539843347686705
Rajaldesar,Rajasthan,28.02849,74.47442,27419.0,4,-5.7539843347686705
Rajgarh,Rajasthan,27.23731,76.62243,26953.0,4,-5.7539843347686705
Rajsamand,Rajasthan,25.23822,73.93503,67798.0,5,-3.784880204202082
Ramganj Mandi,Rajasthan,24.64648,75.94325,41328.0,4,-5.7539843347686705
Ramgarh,Rajasthan,27.25097,75.17893,29834.0,4,-5.7539843347686705
Rani,Rajasthan,25.35031,73.30885,13880.0,4,-5.7539843347686705
Ratangarh,Rajasthan,28.08137,74.61854,71124.0,5,-3.784880204202082
Rawatbhata,Rajasthan,24.92981,75.59209,37699.0,4,-5.7539843347686705
Rawatsar,Rajasthan,29.26724,74.40288,35102.0,4,-5.7539843347686705
Ringas,Rajasthan,27.3636,75.56838,26139.0,4,-5.7539843347686705
Sadri,Rajasthan,25.18555,73.45288,27390.0,4,-5.7539843347686705
Salumbar,Rajasthan,24.13524,74.04442,16557.0,4,-5.7539843347686705
Sambhar,Rajasthan,26.90806,75.19137,22828.0,4,-5.7539843347686705
Samdari,Rajasthan,25.81299,72.57879,17915.0,4,-5.7539843347686705
Sanchor,Rajasthan,24.75361,71.7728,32875.0,4,-5.7539843347686705
Sangaria,Rajasthan,29.79886,74.46683,38638.0,4,-5.7539843347686705
Sangod,Rajasthan,24.92707,76.28649,21846.0,4,-5.7539843347686705
Sardarshahr,Rajasthan,28.44062,74.491,95911.0,5,-3.784880204202082
Sarwar,Rajasthan,26.06272,75.01104,20000.0,4,-5.7539843347686705
Sawai Madhopur,Rajasthan,26.02301,76.34408,121106.0,5,-3.784880204202082
Shahpura,Rajasthan,25.62094,74.92487,29259.0,4,-5.7539843347686705
Sheoganj,Rajasthan,25.13915,73.06784,28053.0,4,-5.7539843347686705
Sikar,Rajasthan,27.61206,75.13996,244497.0,6,-1.8244515764056963
Sirohi,Rajasthan,24.83333,72.75,35531.0,4,-5.7539843347686705
Siwana,Rajasthan,25.65154,72.42243,22067.0,4,-5.7539843347686705
Sojat,Rajasthan,25.92493,73.66633,43023.0,4,-5.7539843347686705
Sri Dungargarh,Rajasthan,28.09617,74.00868,53294.0,5,-3.784880204202082
Sri Madhopur,Rajasthan,27.46599,75.59736,31366.0,4,-5.7539843347686705
Sujangarh,Rajasthan,27.7,74.46667,183808.0,5,-3.784880204202082
Suket,Rajasthan,24.64609,76.0417,22319.0,4,-5.7539843347686705
Sunel,Rajasthan,24.37065,75.95708,15840.0,4,-5.7539843347686705
Surajgarh,Rajasthan,28.31005,75.73271,21666.0,4,-5.7539843347686705
Suratgarh,Rajasthan,29.3215,73.89979,70536.0,5,-3.784880204202082
Takhatgarh,Rajasthan,25.32235,73.00487,17285.0,4,-5.7539843347686705
Taranagar,Rajasthan,28.6686,75.03207,32640.0,4,-5.7539843347686705
Tijara,Rajasthan,27.93411,76.85541,24747.0,4,-5.7539843347686705
Todabhim,Rajasthan,26.91667,76.81667,22977.0,4,-5.7539843347686705
Todaraisingh,Rajasthan,26.02401,75.48182,23559.0,4,-5.7539843347686705
Tonk,Rajasthan,26.16667,75.58333,165363.0,5,-3.784880204202082
Udaipur,Rajasthan,24.33,73.77,32758.0,4,-5.7539843347686705
Udpura,Rajasthan,24.73355,75.97514,10051.0,4,-5.7539843347686705
Uniara,Rajasthan,26.15336,75.21523,12551.0,4,-5.7539843347686705
Wer,Rajasthan,27.0186,77.17636,19385.0,4,-5.7539843347686705
East,Sikkim,27.33333,88.66667,,3,-7.726605438826365
Gangtok,Sikkim,27.32574,88.61216,100286.0,5,-3.784880204202082
Gyalshing,Sikkim,27.28952,88.25764,4013.0,3,-7.726605438826365
Jorethang,Sikkim,27.10696,88.32332,9009.0,3,-7.726605438826365
Mangan,Sikkim,27.50965,88.52206,4644.0,3,-7.726605438826365
Namchi,Sikkim,27.16494,88.3638,12190.0,4,-5.7539843347686705
Naya Bazar,Sikkim,27.13082,88.23972,1035.0,3,-7.726605438826365
North,Sikkim,27.66667,88.5,,3,-7.726605438826365
Rangpo,Sikkim,27.17733,88.53358,10450.0,4,-5.7539843347686705
Singtam,Sikkim,27.23467,88.50168,5868.0,3,-7.726605438826365
South,Sikkim,27.33333,88.41667,,3,-7.726605438826365
West,Sikkim,27.33333,88.25,,3,-7.726605438826365
Abiramam,Tamil Nadu,9.4423,78.4399,8144.0,3,-7.726605438826365
Adirampattinam,Tamil Nadu,10.34059,79.37905,31066.0,4,-5.7539843347686705
Aduthurai,Tamil Nadu,11.01542,79.48093,11705.0,4,-5.7539843347686705
Alagapuram,Tamil Nadu,11.88705,78.91758,8345.0,3,-7.726605438826365
Alandur,Tamil Nadu,13.0025,80.20611,164430.0,5,-3.784880204202082
Alanganallur,Tamil Nadu,10.04697,78.09033,12331.0,4,-5.7539843347686705
Alangayam,Tamil Nadu,12.62235,78.75207,18327.0,4,-5.7539843347686705
Alangudi,Tamil Nadu,10.3606,78.98492,12367.0,4,-5.7539843347686705
Alangulam,Tamil Nadu,8.86404,77.49937,28558.0,4,-5.7539843347686705
Alappakkam,Tamil Nadu,11.59895,79.71893,5585.0,3,-7.726605438826365
Alwa Tirunagari,Tamil Nadu,8.60635,77.93983,9289.0,3,-7.726605438826365
Ambasamudram,Tamil Nadu,8.71068,77.4519,35645.0,4,-5.7539843347686705
Ambattur,Tamil Nadu,13.09818,80.16152,466205.0,6,-1.8244515764056963
Ambur,Tamil Nadu,12.79163,78.71644,114608.0,5,-3.784880204202082
Ammapettai,Tamil Nadu,10.79476,79.31986,14572.0,4,-5.7539843347686705
Anamalais,Tamil Nadu,10.58303,76.93441,,3,-7.726605438826365
Andippatti,Tamil Nadu,9.99797,77.62097,27287.0,4,-5.7539843347686705
Annamalainagar,Tamil Nadu,11.4,79.73333,16289.0,4,-5.7539843347686705
Annavasal,Tamil Nadu,10.4606,78.70029,8906.0,3,-7.726605438826365
Annur,Tamil Nadu,11.23616,77.10514,20079.0,4,-5.7539843347686705
Anthiyur,Tamil Nadu,11.57506,77.59043,21086.0,4,-5.7539843347686705
Arakkonam,Tamil Nadu,13.08449,79.67053,79080.0,5,-3.784880204202082
Arantangi,Tamil Nadu,10.17235,78.99118,40814.0,4,-5.7539843347686705
Arcot,Tamil Nadu,12.90569,79.31897,55955.0,5,-3.784880204202082
Arimalam,Tamil Nadu,10.25498,78.88403,8948.0,3,-7.726605438826365
Ariyalur,Tamil Nadu,11.15,79.25,29144.0,4,-5.7539843347686705
Arni,Tamil Nadu,12.66771,79.28529,63671.0,5,-3.784880204202082
Arumbavur,Tamil Nadu,11.38096,78.72965,12467.0,4,-5.7539843347686705
Arumuganeri,Tamil Nadu,8.5688,78.09091,27266.0,4,-5.7539843347686705
Aruppukkottai,Tamil Nadu,9.5096,78.09588,87722.0,5,-3.784880204202082
Aruvankad,Tamil Nadu,11.36315,76.7579,5175.0,3,-7.726605438826365
Attayyampatti,Tamil Nadu,11.53272,78.05363,13852.0,4,-5.7539843347686705
Attur,Tamil Nadu,11.59414,78.60143,61793.0,5,-3.784880204202082
Auroville,Tamil Nadu,12.00549,79.80885,2000.0,3,-7.726605438826365
Avadi,Tamil Nadu,13.1147,80.10981,345996.0,6,-1.8244515764056963
Avinashi,Tamil Nadu,11.19297,77.26865,28868.0,4,-5.7539843347686705
Ayakudi,Tamil Nadu,10.44992,77.55198,27156.0,4,-5.7539843347686705
Ayyampettai,Tamil Nadu,10.90141,79.17984,16263.0,4,-5.7539843347686705
Belur,Tamil Nadu,11.70752,78.41437,9281.0,3,-7.726605438826365
Bhavani,Tamil Nadu,11.44553,77.68215,39744.0,4,-5.7539843347686705
Bodinayakkanur,Tamil Nadu,10.01171,77.34976,75680.0,5,-3.784880204202082
Chengam,Tamil Nadu,12.30889,78.79137,26980.0,4,-5.7539843347686705
Chennai,Tamil Nadu,13.08784,80.27847,4681087.0,7,0.11478305677049683
Chennimalai,Tamil Nadu,11.16378,77.60388,16268.0,4,-5.7539843347686705
Chetput,Tamil Nadu,13.07,80.24083,18326.0,4,-5.7539843347686705
Chettipalaiyam,Tamil Nadu,10.91248,77.03699,24080.0,4,-5.7539843347686705
Cheyyar,Tamil Nadu,12.66052,79.54308,37802.0,4,-5.7539843347686705
Cheyyur,Tamil Nadu,12.34948,80.00304,11060.0,4,-5.7539843347686705
Chidambaram,Tamil Nadu,11.39933,79.69144,62153.0,5,-3.784880204202082
Chingleput,Tamil Nadu,12.69184,79.97661,65689.0,5,-3.784880204202082
Chinna Salem,Tamil Nadu,11.63422,78.87412,25106.0,4,-5.7539843347686705
Chinnamanur,Tamil Nadu,9.83999,77.38109,42305.0,4,-5.7539843347686705
Chinnasekkadu,Tamil Nadu,13.16089,80.25727,12396.0,4,-5.7539843347686705
Cholapuram,Tamil Nadu,9.35193,77.56839,6557.0,3,-7.726605438826365
Coimbatore,Tamil Nadu,10.8,77.09,959823.0,6,-1.8244515764056963
Colachel,Tamil Nadu,8.17938,77.25818,23227.0,4,-5.7539843347686705
Cuddalore,Tamil Nadu,11.52,79.51,173676.0,5,-3.784880204202082
Cumbum,Tamil Nadu,9.73647,77.2847,68090.0,5,-3.784880204202082
Denkanikota,Tamil Nadu,12.5301,77.78887,24252.0,4,-5.7539843347686705
Desur,Tamil Nadu,12.43727,79.48145,5312.0,3,-7.726605438826365
Devadanappatti,Tamil Nadu,10.14673,77.6439,19285.0,4,-5.7539843347686705
Devakottai,Tamil Nadu,9.94704,78.8233,51865.0,5,-3.784880204202082
Dhali,Tamil Nadu,10.51049,77.18806,6494.0,3,-7.726605438826365
Dharapuram,Tamil Nadu,10.73828,77.53223,72291.0,5,-3.784880204202082
Dharmapuri,Tamil Nadu,12.1277,78.15794,64444.0,5,-3.784880204202082
Dindigul,Tamil Nadu,10.4,77.8,207327.0,6,-1.8244515764056963
Dusi,Tamil Nadu,12.77574,79.67892,5577.0,3,-7.726605438826365
Elayirampannai,Tamil Nadu,9.27033,77.82494,6814.0,3,-7.726605438826365
Elumalai,Tamil Nadu,9.86501,77.69923,15746.0,4,-5.7539843347686705
Eral,Tamil Nadu,8.62584,78.02282,9478.0,3,-7.726605438826365
Eraniel,Tamil Nadu,8.20589,77.31726,10375.0,4,-5.7539843347686705
Erode,Tamil Nadu,11.34,77.55,151184.0,5,-3.784880204202082
Erumaippatti,Tamil Nadu,11.14671,78.28996,12085.0,4,-5.7539843347686705
Ettaiyapuram,Tamil Nadu,9.14405,77.99066,12956.0,4,-5.7539843347686705
Gandhi Nagar,Tamil Nadu,13.00639,80.25417,9773.0,3,-7.726605438826365
Gangaikondan,Tamil Nadu,8.85785,77.78019,10779.0,4,-5.7539843347686705
Gangavalli,Tamil Nadu,11.49828,78.64966,12015.0,4,-5.7539843347686705
Gingee,Tamil Nadu,12.25282,79.41727,22045.0,4,-5.7539843347686705
Gobichettipalayam,Tamil Nadu,11.45496,77.4422,59523.0,5,-3.784880204202082
Gudalur,Tamil Nadu,9.67826,77.24951,47419.0,4,-5.7539843347686705
Gudiyatham,Tamil Nadu,12.94601,78.87377,93973.0,5,-3.784880204202082
Guduvancheri,Tamil Nadu,12.84519,80.06055,44098.0,4,-5.7539843347686705
Gummidipundi,Tamil Nadu,13.40765,80.10879,18891.0,4,-5.7539843347686705
Harur,Tamil Nadu,12.05267,78.48023,25469.0,4,-5.7539843347686705
Hosur,Tamil Nadu,12.73647,77.83264,229528.0,6,-1.8244515764056963
Idappadi,Tamil Nadu,11.58624,77.83891,54823.0,5,-3.784880204202082
Ilampillai,Tamil Nadu,11.60659,78.00676,11797.0,4,-5.7539843347686705
Iluppur,Tamil Nadu,10.51347,78.62357,14127.0,4,-5.7539843347686705
Injambakkam,Tamil Nadu,12.9162,80.2488,23346.0,4,-5.7539843347686705
Irugur,Tamil Nadu,11.01782,77.06285,25691.0,4,-5.7539843347686705
Jalakandapuram,Tamil Nadu,11.69779,77.87298,16184.0,4,-5.7539843347686705
Jalarpet,Tamil Nadu,12.57025,78.57318,40959.0,4,-5.7539843347686705
Jayamkondacholapuram,Tamil Nadu,11.21266,79.36369,33945.0,4,-5.7539843347686705
