id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,native,type,level,parent_id,population,timezone,wikiDataId
132824,Mahabubabad,4012,TG,Telangana,101,IN,India,17.6004,80.00543,महबुबाबाद,adm2,,,42851.0,Asia/Kolkata,Q1748623
132828,Mahbubnagar,4012,TG,Telangana,101,IN,India,16.63171,77.75556,महबूबनगर,city,,,,Asia/Kolkata,Q15380
132870,Malkajgiri,4012,TG,Telangana,101,IN,India,17.44781,78.52633,मल्काजगिरि लोक सभा निर्वाचन क्षेत्र,city,,,150000.0,Asia/Kolkata,Q640210
132887,Mancheral,4012,TG,Telangana,101,IN,India,18.87074,79.42863,मंचेरल,city,,,89935.0,Asia/Kolkata,Q720842
132888,Mandamarri,4012,TG,Telangana,101,IN,India,18.96506,79.47475,मंदामरी,city,,,66176.0,Asia/Kolkata,Q2483821
132927,Manthani,4012,TG,Telangana,101,IN,India,18.65087,79.66501,मंथनी,city,,,17927.0,Asia/Kolkata,Q6752062
132928,Manuguru,4012,TG,Telangana,101,IN,India,17.98102,80.7547,मनुगुरु,city,,,32091.0,Asia/Kolkata,Q2483781
132955,Medak,4012,TG,Telangana,101,IN,India,17.75,78.25,मेडक,city,,,46880.0,Asia/Kolkata,Q15386
132956,Medchal,4012,TG,Telangana,101,IN,India,17.62972,78.48139,मेडचाल,city,,,35611.0,Asia/Kolkata,Q3430279
132957,Medchal Malkajgiri,4012,TG,Telangana,101,IN,India,17.60644,78.54007,मेडचल मलकाजगिरी,city,,,,Asia/Kolkata,Q3430279
132975,Mirialguda,4012,TG,Telangana,101,IN,India,16.8722,79.56247,मिरियालगुडा,city,,,104918.0,Asia/Kolkata,Q15528101
133255,Nagar Karnul,4012,TG,Telangana,101,IN,India,16.4821,78.32471,नगर करनुल,adm2,,,29439.0,Asia/Kolkata,Q2475066
133132,Nalgonda,4012,TG,Telangana,101,IN,India,17.16667,79.5,नलगोंडा,city,,,154326.0,Asia/Kolkata,Q15384
133277,Narayanpet,4012,TG,Telangana,101,IN,India,16.74799,77.4954,नारायणपेट,adm2,,,41752.0,Asia/Kolkata,Q1925454
133274,Narsingi,4012,TG,Telangana,101,IN,India,18.04468,78.42516,नरसिंगी,city,,,7488.0,Asia/Kolkata,Q2228677
133278,Naspur,4012,TG,Telangana,101,IN,India,18.84577,79.46165,नासपुर,city,,,31244.0,Asia/Kolkata,Q2563445
133221,Nirmal,4012,TG,Telangana,101,IN,India,19.09685,78.34407,निर्मल,adm2,,,88433.0,Asia/Kolkata,Q2087729
133226,Nizamabad,4012,TG,Telangana,101,IN,India,18.75,78.25,निजामाबाद,city,,,13895.0,Asia/Kolkata,Q15391
133535,Paloncha,4012,TG,Telangana,101,IN,India,17.60184,80.70509,पलोंचा,city,,,75224.0,Asia/Kolkata,Q3415029
133338,Palwancha,4012,TG,Telangana,101,IN,India,17.58152,80.67651,पलवांचा,city,,,80199.0,Asia/Kolkata,Q772160
133377,Patancheru,4012,TG,Telangana,101,IN,India,17.53334,78.2645,पाटनचेरु,city,,,46821.0,Asia/Kolkata,Q720824
133401,Peddapalli,4012,TG,Telangana,101,IN,India,18.61357,79.37442,पेद्दापल्ली,adm2,,,41171.0,Asia/Kolkata,Q7159047
133574,Quthbullapur,4012,TG,Telangana,101,IN,India,17.50107,78.45818,कुथबुल्लापुर,city,,,225816.0,Asia/Kolkata,Q2734444
133592,Rajanna Sircilla,4012,TG,Telangana,101,IN,India,18.38629,78.8156,राजन्ना सिरसिला,adm2,,,,Asia/Kolkata,Q1815223
133597,Ramagundam,4012,TG,Telangana,101,IN,India,18.755,79.474,रामगुंडम,city,,,242979.0,Asia/Kolkata,Q1780338
133699,Ramgundam,4012,TG,Telangana,101,IN,India,18.80084,79.45206,रामगुंडम,city,,,452261.0,Asia/Kolkata,Q2119813
133607,Rangareddi,4012,TG,Telangana,101,IN,India,17.27883,78.16844,रंगारेड्डी,city,,,,Asia/Kolkata,Q15388
133745,Sadaseopet,4012,TG,Telangana,101,IN,India,17.61925,77.95263,सदासेओपेट,city,,,47920.0,Asia/Kolkata,Q2229196
133787,Sangareddi,4012,TG,Telangana,101,IN,India,17.62477,78.08669,संगारेड्डी,adm2,,,72344.0,Asia/Kolkata,Q614055
133818,Sathupalli,4012,TG,Telangana,101,IN,India,17.24968,80.86899,सथुपल्ली,city,,,40000.0,Asia/Kolkata,Q2715680
133834,Secunderabad,4012,TG,Telangana,101,IN,India,17.50427,78.54263,सिकंदराबाद,city,,,213698.0,Asia/Kolkata,Q1003502
133849,Serilingampalle,4012,TG,Telangana,101,IN,India,17.49313,78.30196,सेरिलिंगमपल्ले,city,,,150525.0,Asia/Kolkata,Q2726292
133919,Siddipet,4012,TG,Telangana,101,IN,India,18.10483,78.84858,सिद्दीपेट,adm2,,,66737.0,Asia/Kolkata,Q2572203
133951,Singapur,4012,TG,Telangana,101,IN,India,17.46982,78.12574,सिंगापुर,city,,,24457.0,Asia/Kolkata,Q255780
133960,Sirpur,4012,TG,Telangana,101,IN,India,19.47953,79.57558,सिरपुर,city,,,10116.0,Asia/Kolkata,Q7530597
133964,Sirsilla,4012,TG,Telangana,101,IN,India,18.38865,78.81048,सिरसिल्ला,adm2,,,83186.0,Asia/Kolkata,Q2563435
134031,Sriramnagar,4012,TG,Telangana,101,IN,India,17.26652,78.25544,श्रीरामनगर,city,,,19550.0,Asia/Kolkata,Q2547993
134054,Suriapet,4012,TG,Telangana,101,IN,India,17.14054,79.62045,सुरियापेट,adm2,,,111729.0,Asia/Kolkata,Q2573090
134237,Tandur,4012,TG,Telangana,101,IN,India,17.24849,77.57698,तंदूर,city,,,65115.0,Asia/Kolkata,Q720922
134287,Uppal Kalan,4012,TG,Telangana,101,IN,India,17.40577,78.55911,उप्पल कलां,city,,,118259.0,Asia/Kolkata,Q2734950
134344,Vemalwada,4012,TG,Telangana,101,IN,India,18.46523,78.86894,वेमलवाड़ा,city,,,33706.0,Asia/Kolkata,Q2541007
134359,Vikarabad,4012,TG,Telangana,101,IN,India,17.3381,77.90441,विकाराबाद,adm2,,,53143.0,Asia/Kolkata,Q568778
134394,Wanparti,4012,TG,Telangana,101,IN,India,16.36738,78.06889,वानपार्टी,adm2,,,60949.0,Asia/Kolkata,Q2563513
134395,Warangal,4012,TG,Telangana,101,IN,India,18.0,79.83333,वारंगल,city,,,704570.0,Asia/Kolkata,Q15399
134432,Yellandu,4012,TG,Telangana,101,IN,India,17.59064,80.32146,येल्लांडु,city,,,35056.0,Asia/Kolkata,Q721480
134440,Zahirabad,4012,TG,Telangana,101,IN,India,17.68138,77.60743,ज़ाहिराबाद,city,,,71166.0,Asia/Kolkata,Q564781
57600,Agartala,4038,TR,Tripura,101,IN,India,23.83605,91.27939,अगरतला,adm1,,,400004.0,Asia/Kolkata,Q170454
57662,Amarpur,4038,TR,Tripura,101,IN,India,23.5257,91.65879,अमरपुर,city,,,11906.0,Asia/Kolkata,Q589674
134458,Ambasa,4038,TR,Tripura,101,IN,India,23.936,91.85436,अंबासा,city,,,16285.0,Asia/Kolkata,Q584054
57876,Barjala,4038,TR,Tripura,101,IN,India,23.6182,91.35596,बरजाला,city,,,17998.0,Asia/Kolkata,Q712396
57926,Belonia,4038,TR,Tripura,101,IN,India,23.25178,91.45407,बेलोनिया,adm2,,,19996.0,Asia/Kolkata,Q757844
131710,Dhalai,4038,TR,Tripura,101,IN,India,23.84307,91.92591,धलाई,city,,,378230.0,Asia/Kolkata,Q2086546
131725,Dharmanagar,4038,TR,Tripura,101,IN,India,24.36667,92.16667,धर्मनगर,adm2,,,40595.0,Asia/Kolkata,Q1258127
131979,Gomati,4038,TR,Tripura,101,IN,India,23.53399,91.48122,गोमती,adm2,,,32758.0,Asia/Kolkata,Q1708160
132334,Kailashahar,4038,TR,Tripura,101,IN,India,24.33199,92.00391,कैलाशहर,adm2,,,22405.0,Asia/Kolkata,Q2576072
132362,Kamalpur,4038,TR,Tripura,101,IN,India,24.19593,91.83438,कमालपुर,city,,,10872.0,Asia/Kolkata,Q2564042
132502,Khowai,4038,TR,Tripura,101,IN,India,24.07964,91.59972,खोवाई,adm2,,,20046.0,Asia/Kolkata,Q643369
133241,North Tripura,4038,TR,Tripura,101,IN,India,24.1305,92.15552,उत्तरी त्रिपुरा,city,,,693947.0,Asia/Kolkata,Q2088889
133721,Ranir Bazar,4038,TR,Tripura,101,IN,India,23.83463,91.36614,रानीर बाजार,city,,,13104.0,Asia/Kolkata,Q2231200
133740,Sabrum,4038,TR,Tripura,101,IN,India,23.00153,91.72427,सब्रम,city,,,7142.0,Asia/Kolkata,Q2733025
133997,Sonamura,4038,TR,Tripura,101,IN,India,23.47547,91.2659,सोनामुरा,city,,,11285.0,Asia/Kolkata,Q2733123
134011,South Tripura,4038,TR,Tripura,101,IN,India,23.1671,91.60953,दक्षिण त्रिपुरा,city,,,876001.0,Asia/Kolkata,Q1822159
134249,Udaipur,4038,TR,Tripura,101,IN,India,23.53333,91.48333,उदयपुर,adm2,,,32758.0,Asia/Kolkata,Q2248438
134281,Unakoti,4038,TR,Tripura,101,IN,India,24.32781,92.00377,उनाकोटी,city,,,,Asia/Kolkata,Q1622928
134412,West Tripura,4038,TR,Tripura,101,IN,India,23.91667,91.5,पश्चिम त्रिपुरा,city,,,1725739.0,Asia/Kolkata,Q1947570
57590,Achhnera,4022,UP,Uttar Pradesh,101,IN,India,27.17826,77.75674,अछनेरा,city,,,20532.0,Asia/Kolkata,Q490739
57597,Afzalgarh,4022,UP,Uttar Pradesh,101,IN,India,29.3937,78.67393,अफजलगढ़,city,,,27753.0,Asia/Kolkata,Q490688
57601,Agra,4022,UP,Uttar Pradesh,101,IN,India,27.18333,78.01667,आगरा,adm2,,,1430055.0,Asia/Kolkata,Q42941
57607,Ahraura,4022,UP,Uttar Pradesh,101,IN,India,25.01579,83.03294,अहरौरा,city,,,25075.0,Asia/Kolkata,Q587150
147426,Aidalpur,4022,UP,Uttar Pradesh,101,IN,India,26.13333333,79.45,ऐदलपुर,city,,,0.0,Asia/Kolkata,Q4696659
147427,Airwa,4022,UP,Uttar Pradesh,101,IN,India,26.9,79.43333333,ऐरवा,city,,,0.0,Asia/Kolkata,Q4699054
57621,Akbarpur,4022,UP,Uttar Pradesh,101,IN,India,26.42953,82.53431,अकबरपुर,city,,,42248.0,Asia/Kolkata,Q583899
147428,Akola,4022,UP,Uttar Pradesh,101,IN,India,27.06547,77.88084,अकोला,city,,,428857.0,Asia/Kolkata,Q12413088
57653,Aliganj,4022,UP,Uttar Pradesh,101,IN,India,27.49358,79.17127,अलीगंज,city,,,26652.0,Asia/Kolkata,Q589296
57654,Aligarh,4022,UP,Uttar Pradesh,101,IN,India,27.83333,78.16667,अलीगढ़,city,,,874408.0,Asia/Kolkata,Q201832
147429,Allahabad,4022,UP,Uttar Pradesh,101,IN,India,25.45,81.85,इलाहाबाद,city,,,,Asia/Kolkata,Q162442
57641,Allahganj,4022,UP,Uttar Pradesh,101,IN,India,27.5454,79.68715,अल्लाहगंज,city,,,13824.0,Asia/Kolkata,Q589789
57692,Amanpur,4022,UP,Uttar Pradesh,101,IN,India,27.71222,78.73788,अमनपुर,city,,,10362.0,Asia/Kolkata,Q582840
147430,Amauli,4022,UP,Uttar Pradesh,101,IN,India,26.01666667,80.3,अमौली,city,,,0.0,Asia/Kolkata,Q4740641
57666,Ambahta,4022,UP,Uttar Pradesh,101,IN,India,29.85706,77.33583,अंबाहटा,city,,,14303.0,Asia/Kolkata,Q26791799
57669,Ambedkar Nagar,4022,UP,Uttar Pradesh,101,IN,India,26.40544,82.69762,अंबेडकर नगर,city,,,2397888.0,Asia/Kolkata,Q456764
57677,Amethi,4022,UP,Uttar Pradesh,101,IN,India,28.01667,81.05,अमेठी,city,,,13684.0,Asia/Kolkata,Q583756
57687,Amroha,4022,UP,Uttar Pradesh,101,IN,India,28.90314,78.46984,अमरोहा,city,,,176253.0,Asia/Kolkata,Q584515
57696,Anandnagar,4022,UP,Uttar Pradesh,101,IN,India,27.10062,83.27156,आनंदनगर,city,,,11220.0,Asia/Kolkata,Q581106
57720,Antu,4022,UP,Uttar Pradesh,101,IN,India,26.05654,81.90267,अंतू,city,,,8316.0,Asia/Kolkata,Q584960
57724,Anupshahr,4022,UP,Uttar Pradesh,101,IN,India,28.35748,78.26914,अनूपशहर,city,,,25306.0,Asia/Kolkata,Q585153
57725,Aonla,4022,UP,Uttar Pradesh,101,IN,India,28.27402,79.16521,आंवला,city,,,50011.0,Asia/Kolkata,Q581791
147431,Araul,4022,UP,Uttar Pradesh,101,IN,India,26.917,80.033,अरौल,city,,,0.0,Asia/Kolkata,Q4784467
147432,Asalatganj,4022,UP,Uttar Pradesh,101,IN,India,26.68333333,79.85,असालतगंज,city,,,0.0,Asia/Kolkata,Q4803454
57755,Atarra,4022,UP,Uttar Pradesh,101,IN,India,25.28618,80.57155,अटारा,city,,,46168.0,Asia/Kolkata,Q585869
57760,Atrauli,4022,UP,Uttar Pradesh,101,IN,India,28.02964,78.28571,अतरौली,city,,,47512.0,Asia/Kolkata,Q585063
57759,Atraulia,4022,UP,Uttar Pradesh,101,IN,India,26.3333,82.94727,अत्रौलिया,city,,,11847.0,Asia/Kolkata,Q526685
57764,Auraiya,4022,UP,Uttar Pradesh,101,IN,India,26.64692,79.42858,औरैया,city,,,70508.0,Asia/Kolkata,Q582908
57769,Auras,4022,UP,Uttar Pradesh,101,IN,India,26.91414,80.50792,औरस,city,,,6591.0,Asia/Kolkata,Q582879
57616,Ayodhya,4022,UP,Uttar Pradesh,101,IN,India,26.79909,82.2047,अयोध्या,city,,,55890.0,Asia/Kolkata,Q186040
57777,Azamgarh,4022,UP,Uttar Pradesh,101,IN,India,26.06832,83.18358,आजमगढ़,adm2,,,116644.0,Asia/Kolkata,Q526757
147433,Azizpur,4022,UP,Uttar Pradesh,101,IN,India,26.97638889,79.22138889,अजीजपुर,city,,,0.0,Asia/Kolkata,Q585773
57779,Baberu,4022,UP,Uttar Pradesh,101,IN,India,25.54711,80.70443,बबेरू,city,,,15607.0,Asia/Kolkata,Q590070
57782,Babina,4022,UP,Uttar Pradesh,101,IN,India,25.23947,78.47028,बबीना,city,,,35538.0,Asia/Kolkata,Q585789
57780,Babrala,4022,UP,Uttar Pradesh,101,IN,India,28.26419,78.4056,बबराला,city,,,16670.0,Asia/Kolkata,Q589819
57781,Babugarh,4022,UP,Uttar Pradesh,101,IN,India,28.72353,77.84677,बाबूगढ़,city,,,7156.0,Asia/Kolkata,Q584725
57783,Bachhraon,4022,UP,Uttar Pradesh,101,IN,India,28.92694,78.23456,बछरांव,city,,,29232.0,Asia/Kolkata,Q582043
57784,Bachhrawan,4022,UP,Uttar Pradesh,101,IN,India,26.4709,81.1158,बछरावां,city,,,12809.0,Asia/Kolkata,Q582783
57801,Baghpat,4022,UP,Uttar Pradesh,101,IN,India,28.95,77.2167,बागपत,city,,,41766.0,Asia/Kolkata,Q624402
147434,Baghra,4022,UP,Uttar Pradesh,101,IN,India,29.46666667,77.58333333,बघरा,city,,,0.0,Asia/Kolkata,Q4841910
58112,Bah,4022,UP,Uttar Pradesh,101,IN,India,26.86912,78.59385,बाह,city,,,15359.0,Asia/Kolkata,Q633132
57803,Baheri,4022,UP,Uttar Pradesh,101,IN,India,28.77416,79.4974,बहेरी,city,,,63953.0,Asia/Kolkata,Q625710
57804,Bahjoi,4022,UP,Uttar Pradesh,101,IN,India,28.39502,78.62659,बहज़ोई,city,,,33752.0,Asia/Kolkata,Q632831
57805,Bahraich,4022,UP,Uttar Pradesh,101,IN,India,27.80021,81.51855,बहराइच,city,,,182218.0,Asia/Kolkata,Q638621
57806,Bahraigh,4022,UP,Uttar Pradesh,101,IN,India,27.57429,81.59474,बहराई,city,,,182218.0,Asia/Kolkata,Q638621
57807,Bahsuma,4022,UP,Uttar Pradesh,101,IN,India,29.20063,77.97221,बहसुमा,city,,,11157.0,Asia/Kolkata,Q287783
57808,Bahua,4022,UP,Uttar Pradesh,101,IN,India,25.83942,80.62255,बहुआ,city,,,10243.0,Asia/Kolkata,Q26791613
58113,Bajna,4022,UP,Uttar Pradesh,101,IN,India,27.89793,77.67836,बाजना,city,,,7673.0,Asia/Kolkata,Q2426646
57817,Bakewar,4022,UP,Uttar Pradesh,101,IN,India,26.66226,79.17625,बकेवर,city,,,14217.0,Asia/Kolkata,Q622609
147435,Baksar,4022,UP,Uttar Pradesh,101,IN,India,28.76666667,78.01666667,बक्सर,city,,,0.0,Asia/Kolkata,Q4849550
147436,Balamau,4022,UP,Uttar Pradesh,101,IN,India,27.16666667,80.35,बालामऊ,city,,,0.0,Asia/Kolkata,Q4849912
147437,Baldeo,4022,UP,Uttar Pradesh,101,IN,India,27.41666667,77.81666667,बलदेव,city,,,10536.0,Asia/Kolkata,Q637824
57825,Baldev,4022,UP,Uttar Pradesh,101,IN,India,27.40684,77.82214,बलदेव,city,,,10536.0,Asia/Kolkata,Q637824
57828,Ballia,4022,UP,Uttar Pradesh,101,IN,India,25.83333,84.16667,बलिया,city,,,0.0,Asia/Kolkata,Q7180187
57833,Balrampur,4022,UP,Uttar Pradesh,101,IN,India,27.43449,82.40281,बलरामपुर,city,,,77396.0,Asia/Kolkata,Q612328
57840,Banat,4022,UP,Uttar Pradesh,101,IN,India,29.46355,77.35478,बनत,city,,,21580.0,Asia/Kolkata,Q1320445
58124,Banda,4022,UP,Uttar Pradesh,101,IN,India,25.5,80.5,बाँदा,city,,,152218.0,Asia/Kolkata,Q2575623
58126,Bangarmau,4022,UP,Uttar Pradesh,101,IN,India,26.8912,80.21149,बांगरमऊ,city,,,37425.0,Asia/Kolkata,Q607333
58130,Bansdih,4022,UP,Uttar Pradesh,101,IN,India,25.88377,84.21827,बांसडीह,city,,,21457.0,Asia/Kolkata,Q637106
58131,Bansgaon,4022,UP,Uttar Pradesh,101,IN,India,26.55032,83.34503,बांसगांव,city,,,14282.0,Asia/Kolkata,Q625687
58132,Bansi,4022,UP,Uttar Pradesh,101,IN,India,27.17749,82.93442,बंसी,city,,,39926.0,Asia/Kolkata,Q637722
147438,Banthra,4022,UP,Uttar Pradesh,101,IN,India,27.9172,79.8174,बंथरा,city,,,0.0,Asia/Kolkata,Q4857215
58138,Bara Banki,4022,UP,Uttar Pradesh,101,IN,India,26.93864,81.3274,बारा बांकी,city,,,,Asia/Kolkata,Q633274
57892,Baragaon,4022,UP,Uttar Pradesh,101,IN,India,25.47554,78.71224,बारागॉंव,city,,,8655.0,Asia/Kolkata,Q627748
57865,Baraut,4022,UP,Uttar Pradesh,101,IN,India,29.10199,77.26334,बड़ौत,city,,,93544.0,Asia/Kolkata,Q708505
57867,Bareilly,4022,UP,Uttar Pradesh,101,IN,India,28.41667,79.38333,बरेली,city,,,745435.0,Asia/Kolkata,Q213026
147439,Barhalganj,4022,UP,Uttar Pradesh,101,IN,India,26.28333333,83.5,बड़हलगंज,city,,,20518.0,Asia/Kolkata,Q709260
147440,Barkhera,4022,UP,Uttar Pradesh,101,IN,India,28.45,79.8,बरखेड़ा,city,,,11209.0,Asia/Kolkata,Q712381
57877,Barkhera Kalan,4022,UP,Uttar Pradesh,101,IN,India,28.45209,79.80655,बरखेड़ा कलां,city,,,11209.0,Asia/Kolkata,Q712381
147441,Barokhar,4022,UP,Uttar Pradesh,101,IN,India,24.91666667,81.96666667,बरोखर,city,,,0.0,Asia/Kolkata,Q4862074
57887,Barsana,4022,UP,Uttar Pradesh,101,IN,India,27.64802,77.3764,बरसाना,city,,,9815.0,Asia/Kolkata,Q712494
147442,Barwar (Lakhimpur Kheri),4022,UP,Uttar Pradesh,101,IN,India,25.50583333,79.13972222,बरवार (लखीमपुर खीरी),city,,,,Asia/Kolkata,Q2544454
57901,Basti,4022,UP,Uttar Pradesh,101,IN,India,26.82816,82.77924,बस्ती,city,,,115115.0,Asia/Kolkata,Q2574579
57918,Behat,4022,UP,Uttar Pradesh,101,IN,India,30.1718,77.6139,बेहट,city,,,18223.0,Asia/Kolkata,Q757842
57920,Bela,4022,UP,Uttar Pradesh,101,IN,India,25.92058,81.99629,बेला,city,,,73992.0,Asia/Kolkata,Q760169
147443,Belthara,4022,UP,Uttar Pradesh,101,IN,India,26.12694444,83.89138889,बेल्थारा,city,,,17228.0,Asia/Kolkata,Q26791369
57934,Beniganj,4022,UP,Uttar Pradesh,101,IN,India,27.29293,80.44364,बेनीगंज,city,,,10418.0,Asia/Kolkata,Q2442072
57938,Beswan,4022,UP,Uttar Pradesh,101,IN,India,27.63792,77.88019,बेसवान,city,,,5897.0,Asia/Kolkata,Q2442016
57944,Bewar,4022,UP,Uttar Pradesh,101,IN,India,27.21869,79.29761,बेवर,city,,,21058.0,Asia/Kolkata,Q730492
147444,Bhadarsa,4022,UP,Uttar Pradesh,101,IN,India,26.66027778,82.12416667,भदरसा,city,,,0.0,Asia/Kolkata,Q2442700
57951,Bhadohi,4022,UP,Uttar Pradesh,101,IN,India,25.39526,82.5703,भदोही,city,,,78568.0,Asia/Kolkata,Q759217
57958,Bhagwantnagar,4022,UP,Uttar Pradesh,101,IN,India,26.22383,80.7575,भगवंतनगर,city,,,6596.0,Asia/Kolkata,Q26791707
147445,Bharatpura,4022,UP,Uttar Pradesh,101,IN,India,25.23333333,78.96666667,भरतपुरा,city,,,0.0,Asia/Kolkata,Q4901255
147446,Bhargain,4022,UP,Uttar Pradesh,101,IN,India,27.615,79.14416667,भरगैन,city,,,0.0,Asia/Kolkata,Q2442034
57965,Bharthana,4022,UP,Uttar Pradesh,101,IN,India,26.75231,79.2218,भरथना,city,,,41055.0,Asia/Kolkata,Q662285
57966,Bharwari,4022,UP,Uttar Pradesh,101,IN,India,25.56078,81.49164,भरवारी,city,,,16411.0,Asia/Kolkata,Q2442005
147447,Bhaupur,4022,UP,Uttar Pradesh,101,IN,India,26.91666667,79.21666667,भाऊपुर,city,,,0.0,Asia/Kolkata,Q4901469
147448,Bhimtal,4022,UP,Uttar Pradesh,101,IN,India,29.34444444,79.56305556,भीमताल,city,,,6625.0,Asia/Kolkata,Q795774
57984,Bhinga,4022,UP,Uttar Pradesh,101,IN,India,27.70283,81.9343,भिनगा,city,,,22016.0,Asia/Kolkata,Q795811
147449,Bhognipur,4022,UP,Uttar Pradesh,101,IN,India,26.24,79.8,भोगनीपुर,city,,,0.0,Asia/Kolkata,Q4901882
57993,Bhongaon,4022,UP,Uttar Pradesh,101,IN,India,27.25515,79.18118,भोंगांव,city,,,29911.0,Asia/Kolkata,Q4901949
147450,Bidhnu,4022,UP,Uttar Pradesh,101,IN,India,26.33333333,80.28333333,बिधनु,city,,,0.0,Asia/Kolkata,Q4904163
58027,Bidhuna,4022,UP,Uttar Pradesh,101,IN,India,26.80172,79.50829,बिधूना,city,,,27158.0,Asia/Kolkata,Q796775
147451,Bighapur,4022,UP,Uttar Pradesh,101,IN,India,26.35,80.68,बीघापुर,city,,,6409.0,Asia/Kolkata,Q796734
58155,Bighapur Khurd,4022,UP,Uttar Pradesh,101,IN,India,26.34734,80.65698,बीघापुर खुर्द,city,,,6409.0,Asia/Kolkata,Q796734
58035,Bijnor,4022,UP,Uttar Pradesh,101,IN,India,29.41667,78.51667,बिजनौर,city,,,84593.0,Asia/Kolkata,Q796664
58158,Bikapur,4022,UP,Uttar Pradesh,101,IN,India,26.59534,82.13272,बीकापुर,city,,,13177.0,Asia/Kolkata,Q795718
58052,Bilari,4022,UP,Uttar Pradesh,101,IN,India,28.62146,78.80361,बिलारी,city,,,29666.0,Asia/Kolkata,Q796749
58040,Bilariaganj,4022,UP,Uttar Pradesh,101,IN,India,26.19593,83.2269,बिलरियागंज,city,,,13244.0,Asia/Kolkata,Q795717
58159,Bilaspur,4022,UP,Uttar Pradesh,101,IN,India,28.88655,79.2703,बिलासपुर,city,,,39873.0,Asia/Kolkata,Q795718
58043,Bilgram,4022,UP,Uttar Pradesh,101,IN,India,27.17509,80.03201,बिलग्राम,city,,,27173.0,Asia/Kolkata,Q795814
58044,Bilhaur,4022,UP,Uttar Pradesh,101,IN,India,26.84345,80.06388,बिल्हौर,city,,,19333.0,Asia/Kolkata,Q858170
58048,Bilsanda,4022,UP,Uttar Pradesh,101,IN,India,28.24341,79.95135,बिलसांडा,city,,,15538.0,Asia/Kolkata,Q861856
58049,Bilsi,4022,UP,Uttar Pradesh,101,IN,India,28.12941,78.9109,बिल्सी,city,,,26320.0,Asia/Kolkata,Q859148
58050,Bilthra,4022,UP,Uttar Pradesh,101,IN,India,26.12705,83.89148,बिल्थ्रा,city,,,17228.0,Asia/Kolkata,Q859148
147452,Binauli,4022,UP,Uttar Pradesh,101,IN,India,29.09416667,77.40083333,बिनौली,city,,,0.0,Asia/Kolkata,Q4913927
147453,Binaur,4022,UP,Uttar Pradesh,101,IN,India,26.38333333,80.16666667,बिनौर,city,,,0.0,Asia/Kolkata,Q4913929
58057,Bindki,4022,UP,Uttar Pradesh,101,IN,India,26.03613,80.57617,बिंदकी,city,,,36058.0,Asia/Kolkata,Q858148
147454,Birdpur,4022,UP,Uttar Pradesh,101,IN,India,27.3833,83.1167,बर्डपुर,city,,,0.0,Asia/Kolkata,Q4916036
147455,Birpur,4022,UP,Uttar Pradesh,101,IN,India,26.53,86.25,बीरपुर,city,,,19932.0,Asia/Kolkata,Q858315
58161,Bisalpur,4022,UP,Uttar Pradesh,101,IN,India,28.29253,79.80472,बीसलपुर,city,,,68355.0,Asia/Kolkata,Q858297
147456,Bisanda Buzurg,4022,UP,Uttar Pradesh,101,IN,India,25.41666667,80.61666667,बिसंदा बुज़ुर्ग,city,,,11100.0,Asia/Kolkata,Q859094
58062,Bisauli,4022,UP,Uttar Pradesh,101,IN,India,28.30772,78.93678,बिसौली,city,,,32154.0,Asia/Kolkata,Q862048
58063,Bisenda Buzurg,4022,UP,Uttar Pradesh,101,IN,India,25.4035,80.61889,बिसेंडा बुज़ुर्ग,city,,,11100.0,Asia/Kolkata,Q859094
58066,Bishunpur Urf Maharajganj,4022,UP,Uttar Pradesh,101,IN,India,26.25914,83.11643,बिशुनपुर उर्फ ​​महाराजगंज,city,,,7499.0,Asia/Kolkata,Q2606051
58068,Biswan,4022,UP,Uttar Pradesh,101,IN,India,27.49581,80.99618,बिसवां,city,,,52516.0,Asia/Kolkata,Q858291
58069,Bithur,4022,UP,Uttar Pradesh,101,IN,India,26.60664,80.27098,बिठूर,city,,,10602.0,Asia/Kolkata,Q858291
58088,Budaun,4022,UP,Uttar Pradesh,101,IN,India,28.11667,78.98333,शाहजहांपुर,city,,,161555.0,Asia/Kolkata,Q798839
58091,Budhana,4022,UP,Uttar Pradesh,101,IN,India,29.28805,77.47534,बुढ़ाना,city,,,35442.0,Asia/Kolkata,Q861968
58093,Bulandshahr,4022,UP,Uttar Pradesh,101,IN,India,28.41667,77.83333,बुलंदशहर,city,,,198612.0,Asia/Kolkata,Q861248
58168,Captainganj,4022,UP,Uttar Pradesh,101,IN,India,26.9264,83.71334,कैप्टनगंज,city,,,12299.0,Asia/Kolkata,Q2544447
58172,Chail,4022,UP,Uttar Pradesh,101,IN,India,25.42654,81.63198,चैल,city,,,8407.0,Asia/Kolkata,Q3665740
58173,Chakia,4022,UP,Uttar Pradesh,101,IN,India,25.04891,83.22155,चकिया,city,,,14999.0,Asia/Kolkata,Q3665752
58186,Chandauli,4022,UP,Uttar Pradesh,101,IN,India,25.25803,83.26825,चंदौली,city,,,25035.0,Asia/Kolkata,Q2733368
58187,Chandauli District,4022,UP,Uttar Pradesh,101,IN,India,25.26134,83.26408,चंदौली जिला,district,,,1952756.0,Asia/Kolkata,Q2733368
147457,Chandausi,4022,UP,Uttar Pradesh,101,IN,India,28.45,78.77,चंदौसी,city,,,112635.0,Asia/Kolkata,Q858672
