asteroid_id,wavelength_nm,reflectance,class_label
1642_Hill,2400.0,1.396,S
1642_Hill,2450.0,1.4,S
1658_Innes,450.0,0.937,Sw
1658_Innes,500.0,0.973,Sw
1658_Innes,550.0,1.0,Sw
1658_Innes,600.0,1.02,Sw
1658_Innes,650.0,1.039,Sw
1658_Innes,700.0,1.058,Sw
1658_Innes,750.0,1.072,Sw
1658_Innes,800.0,1.081,Sw
1658_Innes,850.0,1.087,Sw
1658_Innes,900.0,1.094,Sw
1658_Innes,950.0,1.1,Sw
1658_Innes,1000.0,1.107,Sw
1658_Innes,1050.0,1.113,Sw
1658_Innes,1100.0,1.119,Sw
1658_Innes,1150.0,1.127,Sw
1658_Innes,1200.0,1.135,Sw
1658_Innes,1250.0,1.139,Sw
1658_Innes,1300.0,1.144,Sw
1658_Innes,1350.0,1.151,Sw
1658_Innes,1400.0,1.157,Sw
1658_Innes,1450.0,1.161,Sw
1658_Innes,1500.0,1.162,Sw
1658_Innes,1550.0,1.166,Sw
1658_Innes,1600.0,1.17,Sw
1658_Innes,1650.0,1.176,Sw
1658_Innes,1700.0,1.179,Sw
1658_Innes,1750.0,1.185,Sw
1658_Innes,1800.0,1.189,Sw
1658_Innes,1850.0,1.192,Sw
1658_Innes,1900.0,1.196,Sw
1658_Innes,1950.0,1.2,Sw
1658_Innes,2000.0,1.202,Sw
1658_Innes,2050.0,1.205,Sw
1658_Innes,2100.0,1.207,Sw
1658_Innes,2150.0,1.209,Sw
1658_Innes,2200.0,1.21,Sw
1658_Innes,2250.0,1.211,Sw
1658_Innes,2300.0,1.211,Sw
1658_Innes,2350.0,1.211,Sw
1658_Innes,2400.0,1.209,Sw
1658_Innes,2450.0,1.207,Sw
1659_Punkaharju,450.0,0.839,S
1659_Punkaharju,500.0,0.922,S
1659_Punkaharju,550.0,1.0,S
1659_Punkaharju,600.0,1.063,S
1659_Punkaharju,650.0,1.123,S
1659_Punkaharju,700.0,1.173,S
1659_Punkaharju,750.0,1.193,S
1659_Punkaharju,800.0,1.162,S
1659_Punkaharju,850.0,1.11,S
1659_Punkaharju,900.0,1.079,S
1659_Punkaharju,950.0,1.086,S
1659_Punkaharju,1000.0,1.118,S
1659_Punkaharju,1050.0,1.15,S
1659_Punkaharju,1100.0,1.19,S
1659_Punkaharju,1150.0,1.236,S
1659_Punkaharju,1200.0,1.271,S
1659_Punkaharju,1250.0,1.296,S
1659_Punkaharju,1300.0,1.322,S
1659_Punkaharju,1350.0,1.352,S
1659_Punkaharju,1400.0,1.376,S
1659_Punkaharju,1450.0,1.396,S
1659_Punkaharju,1500.0,1.408,S
1659_Punkaharju,1550.0,1.412,S
1659_Punkaharju,1600.0,1.405,S
1659_Punkaharju,1650.0,1.392,S
1659_Punkaharju,1700.0,1.374,S
1659_Punkaharju,1750.0,1.358,S
1659_Punkaharju,1800.0,1.345,S
1659_Punkaharju,1850.0,1.338,S
1659_Punkaharju,1900.0,1.333,S
1659_Punkaharju,1950.0,1.331,S
1659_Punkaharju,2000.0,1.333,S
1659_Punkaharju,2050.0,1.341,S
1659_Punkaharju,2100.0,1.353,S
1659_Punkaharju,2150.0,1.365,S
1659_Punkaharju,2200.0,1.373,S
1659_Punkaharju,2250.0,1.38,S
1659_Punkaharju,2300.0,1.385,S
1659_Punkaharju,2350.0,1.39,S
1659_Punkaharju,2400.0,1.396,S
1659_Punkaharju,2450.0,1.4,S
1660_Wood,450.0,0.839,S
1660_Wood,500.0,0.922,S
1660_Wood,550.0,1.0,S
1660_Wood,600.0,1.063,S
1660_Wood,650.0,1.123,S
1660_Wood,700.0,1.173,S
1660_Wood,750.0,1.193,S
1660_Wood,800.0,1.162,S
1660_Wood,850.0,1.11,S
1660_Wood,900.0,1.079,S
1660_Wood,950.0,1.086,S
1660_Wood,1000.0,1.118,S
1660_Wood,1050.0,1.15,S
1660_Wood,1100.0,1.19,S
1660_Wood,1150.0,1.236,S
1660_Wood,1200.0,1.271,S
1660_Wood,1250.0,1.296,S
1660_Wood,1300.0,1.322,S
1660_Wood,1350.0,1.352,S
1660_Wood,1400.0,1.376,S
1660_Wood,1450.0,1.396,S
1660_Wood,1500.0,1.408,S
1660_Wood,1550.0,1.412,S
1660_Wood,1600.0,1.405,S
1660_Wood,1650.0,1.392,S
1660_Wood,1700.0,1.374,S
1660_Wood,1750.0,1.358,S
1660_Wood,1800.0,1.345,S
1660_Wood,1850.0,1.338,S
1660_Wood,1900.0,1.333,S
1660_Wood,1950.0,1.331,S
1660_Wood,2000.0,1.333,S
1660_Wood,2050.0,1.341,S
1660_Wood,2100.0,1.353,S
1660_Wood,2150.0,1.365,S
1660_Wood,2200.0,1.373,S
1660_Wood,2250.0,1.38,S
1660_Wood,2300.0,1.385,S
1660_Wood,2350.0,1.39,S
1660_Wood,2400.0,1.396,S
1660_Wood,2450.0,1.4,S
1662_Hoffmann,450.0,0.811,Sr
1662_Hoffmann,500.0,0.908,Sr
1662_Hoffmann,550.0,1.0,Sr
1662_Hoffmann,600.0,1.077,Sr
1662_Hoffmann,650.0,1.15,Sr
1662_Hoffmann,700.0,1.212,Sr
1662_Hoffmann,750.0,1.204,Sr
1662_Hoffmann,800.0,1.06,Sr
1662_Hoffmann,850.0,0.878,Sr
1662_Hoffmann,900.0,0.764,Sr
1662_Hoffmann,950.0,0.771,Sr
1662_Hoffmann,1000.0,0.911,Sr
1662_Hoffmann,1050.0,1.117,Sr
1662_Hoffmann,1100.0,1.287,Sr
1662_Hoffmann,1150.0,1.392,Sr
1662_Hoffmann,1200.0,1.455,Sr
1662_Hoffmann,1250.0,1.509,Sr
1662_Hoffmann,1300.0,1.561,Sr
1662_Hoffmann,1350.0,1.595,Sr
1662_Hoffmann,1400.0,1.601,Sr
1662_Hoffmann,1450.0,1.582,Sr
1662_Hoffmann,1500.0,1.531,Sr
1662_Hoffmann,1550.0,1.456,Sr
1662_Hoffmann,1600.0,1.365,Sr
1662_Hoffmann,1650.0,1.274,Sr
1662_Hoffmann,1700.0,1.188,Sr
1662_Hoffmann,1750.0,1.116,Sr
1662_Hoffmann,1800.0,1.058,Sr
1662_Hoffmann,1850.0,1.018,Sr
1662_Hoffmann,1900.0,0.994,Sr
1662_Hoffmann,1950.0,0.986,Sr
1662_Hoffmann,2000.0,0.997,Sr
1662_Hoffmann,2050.0,1.029,Sr
1662_Hoffmann,2100.0,1.078,Sr
1662_Hoffmann,2150.0,1.142,Sr
1662_Hoffmann,2200.0,1.212,Sr
1662_Hoffmann,2250.0,1.282,Sr
1662_Hoffmann,2300.0,1.348,Sr
1662_Hoffmann,2350.0,1.412,Sr
1662_Hoffmann,2400.0,1.474,Sr
1662_Hoffmann,2450.0,1.527,Sr
1667_Pels,450.0,0.937,Sw
1667_Pels,500.0,0.973,Sw
1667_Pels,550.0,1.0,Sw
1667_Pels,600.0,1.02,Sw
1667_Pels,650.0,1.039,Sw
1667_Pels,700.0,1.058,Sw
1667_Pels,750.0,1.072,Sw
1667_Pels,800.0,1.081,Sw
1667_Pels,850.0,1.087,Sw
1667_Pels,900.0,1.094,Sw
1667_Pels,950.0,1.1,Sw
1667_Pels,1000.0,1.107,Sw
1667_Pels,1050.0,1.113,Sw
1667_Pels,1100.0,1.119,Sw
1667_Pels,1150.0,1.127,Sw
1667_Pels,1200.0,1.135,Sw
1667_Pels,1250.0,1.139,Sw
1667_Pels,1300.0,1.144,Sw
1667_Pels,1350.0,1.151,Sw
1667_Pels,1400.0,1.157,Sw
1667_Pels,1450.0,1.161,Sw
1667_Pels,1500.0,1.162,Sw
1667_Pels,1550.0,1.166,Sw
1667_Pels,1600.0,1.17,Sw
1667_Pels,1650.0,1.176,Sw
1667_Pels,1700.0,1.179,Sw
1667_Pels,1750.0,1.185,Sw
1667_Pels,1800.0,1.189,Sw
1667_Pels,1850.0,1.192,Sw
1667_Pels,1900.0,1.196,Sw
1667_Pels,1950.0,1.2,Sw
1667_Pels,2000.0,1.202,Sw
1667_Pels,2050.0,1.205,Sw
1667_Pels,2100.0,1.207,Sw
1667_Pels,2150.0,1.209,Sw
1667_Pels,2200.0,1.21,Sw
1667_Pels,2250.0,1.211,Sw
1667_Pels,2300.0,1.211,Sw
1667_Pels,2350.0,1.211,Sw
1667_Pels,2400.0,1.209,Sw
1667_Pels,2450.0,1.207,Sw
1685_Toro,450.0,0.852,Sq
1685_Toro,500.0,0.929,Sq
1685_Toro,550.0,1.0,Sq
1685_Toro,600.0,1.059,Sq
1685_Toro,650.0,1.128,Sq
1685_Toro,700.0,1.195,Sq
1685_Toro,750.0,1.232,Sq
1685_Toro,800.0,1.216,Sq
1685_Toro,850.0,1.148,Sq
1685_Toro,900.0,1.09,Sq
1685_Toro,950.0,1.111,Sq
1685_Toro,1000.0,1.205,Sq
1685_Toro,1050.0,1.287,Sq
1685_Toro,1100.0,1.351,Sq
1685_Toro,1150.0,1.406,Sq
1685_Toro,1200.0,1.448,Sq
1685_Toro,1250.0,1.471,Sq
1685_Toro,1300.0,1.498,Sq
1685_Toro,1350.0,1.521,Sq
1685_Toro,1400.0,1.541,Sq
1685_Toro,1450.0,1.559,Sq
1685_Toro,1500.0,1.561,Sq
1685_Toro,1550.0,1.555,Sq
1685_Toro,1600.0,1.53,Sq
1685_Toro,1650.0,1.497,Sq
1685_Toro,1700.0,1.455,Sq
1685_Toro,1750.0,1.418,Sq
1685_Toro,1800.0,1.388,Sq
1685_Toro,1850.0,1.369,Sq
1685_Toro,1900.0,1.363,Sq
1685_Toro,1950.0,1.364,Sq
1685_Toro,2000.0,1.368,Sq
1685_Toro,2050.0,1.388,Sq
1685_Toro,2100.0,1.415,Sq
1685_Toro,2150.0,1.44,Sq
1685_Toro,2200.0,1.457,Sq
1685_Toro,2250.0,1.472,Sq
1685_Toro,2300.0,1.482,Sq
1685_Toro,2350.0,1.484,Sq
1685_Toro,2400.0,1.487,Sq
1685_Toro,2450.0,1.49,Sq
1751_Herget,450.0,0.839,S
1751_Herget,500.0,0.922,S
1751_Herget,550.0,1.0,S
1751_Herget,600.0,1.063,S
1751_Herget,650.0,1.123,S
1751_Herget,700.0,1.173,S
1751_Herget,750.0,1.193,S
1751_Herget,800.0,1.162,S
1751_Herget,850.0,1.11,S
1751_Herget,900.0,1.079,S
1751_Herget,950.0,1.086,S
1751_Herget,1000.0,1.118,S
1751_Herget,1050.0,1.15,S
1751_Herget,1100.0,1.19,S
1751_Herget,1150.0,1.236,S
1751_Herget,1200.0,1.271,S
1751_Herget,1250.0,1.296,S
1751_Herget,1300.0,1.322,S
1751_Herget,1350.0,1.352,S
1751_Herget,1400.0,1.376,S
1751_Herget,1450.0,1.396,S
1751_Herget,1500.0,1.408,S
1751_Herget,1550.0,1.412,S
1751_Herget,1600.0,1.405,S
1751_Herget,1650.0,1.392,S
1751_Herget,1700.0,1.374,S
1751_Herget,1750.0,1.358,S
1751_Herget,1800.0,1.345,S
1751_Herget,1850.0,1.338,S
1751_Herget,1900.0,1.333,S
1751_Herget,1950.0,1.331,S
1751_Herget,2000.0,1.333,S
1751_Herget,2050.0,1.341,S
1751_Herget,2100.0,1.353,S
1751_Herget,2150.0,1.365,S
1751_Herget,2200.0,1.373,S
1751_Herget,2250.0,1.38,S
1751_Herget,2300.0,1.385,S
1751_Herget,2350.0,1.39,S
1751_Herget,2400.0,1.396,S
1751_Herget,2450.0,1.4,S
1807_Slovakia,450.0,0.914,Sqw
1807_Slovakia,500.0,0.961,Sqw
1807_Slovakia,550.0,1.0,Sqw
1807_Slovakia,600.0,1.034,Sqw
1807_Slovakia,650.0,1.073,Sqw
1807_Slovakia,700.0,1.109,Sqw
1807_Slovakia,750.0,1.143,Sqw
1807_Slovakia,800.0,1.159,Sqw
1807_Slovakia,850.0,1.177,Sqw
1807_Slovakia,900.0,1.202,Sqw
1807_Slovakia,950.0,1.228,Sqw
1807_Slovakia,1000.0,1.249,Sqw
1807_Slovakia,1050.0,1.268,Sqw
1807_Slovakia,1100.0,1.289,Sqw
1807_Slovakia,1150.0,1.305,Sqw
1807_Slovakia,1200.0,1.321,Sqw
1807_Slovakia,1250.0,1.334,Sqw
1807_Slovakia,1300.0,1.347,Sqw
1807_Slovakia,1350.0,1.364,Sqw
1807_Slovakia,1400.0,1.378,Sqw
1807_Slovakia,1450.0,1.393,Sqw
1807_Slovakia,1500.0,1.403,Sqw
1807_Slovakia,1550.0,1.414,Sqw
1807_Slovakia,1600.0,1.426,Sqw
1807_Slovakia,1650.0,1.437,Sqw
1807_Slovakia,1700.0,1.446,Sqw
1807_Slovakia,1750.0,1.46,Sqw
1807_Slovakia,1800.0,1.472,Sqw
1807_Slovakia,1850.0,1.483,Sqw
1807_Slovakia,1900.0,1.495,Sqw
1807_Slovakia,1950.0,1.506,Sqw
1807_Slovakia,2000.0,1.515,Sqw
1807_Slovakia,2050.0,1.524,Sqw
1807_Slovakia,2100.0,1.533,Sqw
1807_Slovakia,2150.0,1.542,Sqw
1807_Slovakia,2200.0,1.549,Sqw
1807_Slovakia,2250.0,1.557,Sqw
1807_Slovakia,2300.0,1.565,Sqw
1807_Slovakia,2350.0,1.572,Sqw
1807_Slovakia,2400.0,1.581,Sqw
1807_Slovakia,2450.0,1.586,Sqw
1839_Ragazza,450.0,0.839,S
1839_Ragazza,500.0,0.922,S
1839_Ragazza,550.0,1.0,S
1839_Ragazza,600.0,1.063,S
1839_Ragazza,650.0,1.123,S
1839_Ragazza,700.0,1.173,S
1839_Ragazza,750.0,1.193,S
1839_Ragazza,800.0,1.162,S
1839_Ragazza,850.0,1.11,S
1839_Ragazza,900.0,1.079,S
1839_Ragazza,950.0,1.086,S
1839_Ragazza,1000.0,1.118,S
1839_Ragazza,1050.0,1.15,S
1839_Ragazza,1100.0,1.19,S
1839_Ragazza,1150.0,1.236,S
1839_Ragazza,1200.0,1.271,S
1839_Ragazza,1250.0,1.296,S
1839_Ragazza,1300.0,1.322,S
1839_Ragazza,1350.0,1.352,S
1839_Ragazza,1400.0,1.376,S
1839_Ragazza,1450.0,1.396,S
1839_Ragazza,1500.0,1.408,S
1839_Ragazza,1550.0,1.412,S
1839_Ragazza,1600.0,1.405,S
1839_Ragazza,1650.0,1.392,S
1839_Ragazza,1700.0,1.374,S
1839_Ragazza,1750.0,1.358,S
1839_Ragazza,1800.0,1.345,S
1839_Ragazza,1850.0,1.338,S
1839_Ragazza,1900.0,1.333,S
1839_Ragazza,1950.0,1.331,S
1839_Ragazza,2000.0,1.333,S
1839_Ragazza,2050.0,1.341,S
1839_Ragazza,2100.0,1.353,S
1839_Ragazza,2150.0,1.365,S
1839_Ragazza,2200.0,1.373,S
1839_Ragazza,2250.0,1.38,S
1839_Ragazza,2300.0,1.385,S
1839_Ragazza,2350.0,1.39,S
1839_Ragazza,2400.0,1.396,S
1839_Ragazza,2450.0,1.4,S
1848_Delvaux,450.0,0.839,S
1848_Delvaux,500.0,0.922,S
1848_Delvaux,550.0,1.0,S
1848_Delvaux,600.0,1.063,S
1848_Delvaux,650.0,1.123,S
1848_Delvaux,700.0,1.173,S
1848_Delvaux,750.0,1.193,S
1848_Delvaux,800.0,1.162,S
1848_Delvaux,850.0,1.11,S
1848_Delvaux,900.0,1.079,S
1848_Delvaux,950.0,1.086,S
1848_Delvaux,1000.0,1.118,S
1848_Delvaux,1050.0,1.15,S
1848_Delvaux,1100.0,1.19,S
1848_Delvaux,1150.0,1.236,S
1848_Delvaux,1200.0,1.271,S
1848_Delvaux,1250.0,1.296,S
1848_Delvaux,1300.0,1.322,S
1848_Delvaux,1350.0,1.352,S
1848_Delvaux,1400.0,1.376,S
1848_Delvaux,1450.0,1.396,S
1848_Delvaux,1500.0,1.408,S
1848_Delvaux,1550.0,1.412,S
1848_Delvaux,1600.0,1.405,S
1848_Delvaux,1650.0,1.392,S
1848_Delvaux,1700.0,1.374,S
1848_Delvaux,1750.0,1.358,S
1848_Delvaux,1800.0,1.345,S
1848_Delvaux,1850.0,1.338,S
1848_Delvaux,1900.0,1.333,S
1848_Delvaux,1950.0,1.331,S
1848_Delvaux,2000.0,1.333,S
1848_Delvaux,2050.0,1.341,S
1848_Delvaux,2100.0,1.353,S
1848_Delvaux,2150.0,1.365,S
1848_Delvaux,2200.0,1.373,S
1848_Delvaux,2250.0,1.38,S
1848_Delvaux,2300.0,1.385,S
1848_Delvaux,2350.0,1.39,S
1848_Delvaux,2400.0,1.396,S
1848_Delvaux,2450.0,1.4,S
1858_Lobachevskij,450.0,0.839,S
1858_Lobachevskij,500.0,0.922,S
1858_Lobachevskij,550.0,1.0,S
1858_Lobachevskij,600.0,1.063,S
1858_Lobachevskij,650.0,1.123,S
1858_Lobachevskij,700.0,1.173,S
1858_Lobachevskij,750.0,1.193,S
1858_Lobachevskij,800.0,1.162,S
1858_Lobachevskij,850.0,1.11,S
1858_Lobachevskij,900.0,1.079,S
1858_Lobachevskij,950.0,1.086,S
1858_Lobachevskij,1000.0,1.118,S
1858_Lobachevskij,1050.0,1.15,S
1858_Lobachevskij,1100.0,1.19,S
1858_Lobachevskij,1150.0,1.236,S
1858_Lobachevskij,1200.0,1.271,S
1858_Lobachevskij,1250.0,1.296,S
1858_Lobachevskij,1300.0,1.322,S
1858_Lobachevskij,1350.0,1.352,S
1858_Lobachevskij,1400.0,1.376,S
1858_Lobachevskij,1450.0,1.396,S
1858_Lobachevskij,1500.0,1.408,S
1858_Lobachevskij,1550.0,1.412,S
1858_Lobachevskij,1600.0,1.405,S
1858_Lobachevskij,1650.0,1.392,S
1858_Lobachevskij,1700.0,1.374,S
1858_Lobachevskij,1750.0,1.358,S
1858_Lobachevskij,1800.0,1.345,S
1858_Lobachevskij,1850.0,1.338,S
1858_Lobachevskij,1900.0,1.333,S
1858_Lobachevskij,1950.0,1.331,S
1858_Lobachevskij,2000.0,1.333,S
1858_Lobachevskij,2050.0,1.341,S
1858_Lobachevskij,2100.0,1.353,S
1858_Lobachevskij,2150.0,1.365,S
1858_Lobachevskij,2200.0,1.373,S
1858_Lobachevskij,2250.0,1.38,S
1858_Lobachevskij,2300.0,1.385,S
1858_Lobachevskij,2350.0,1.39,S
1858_Lobachevskij,2400.0,1.396,S
1858_Lobachevskij,2450.0,1.4,S
1862_Apollo,450.0,0.851,Q
1862_Apollo,500.0,0.928,Q
1862_Apollo,550.0,1.0,Q
1862_Apollo,600.0,1.047,Q
1862_Apollo,650.0,1.085,Q
1862_Apollo,700.0,1.114,Q
1862_Apollo,750.0,1.098,Q
1862_Apollo,800.0,1.029,Q
1862_Apollo,850.0,0.95,Q
1862_Apollo,900.0,0.892,Q
1862_Apollo,950.0,0.864,Q
1862_Apollo,1000.0,0.862,Q
1862_Apollo,1050.0,0.879,Q
1862_Apollo,1100.0,0.913,Q
1862_Apollo,1150.0,0.958,Q
1862_Apollo,1200.0,0.995,Q
1862_Apollo,1250.0,1.022,Q
1862_Apollo,1300.0,1.048,Q
1862_Apollo,1350.0,1.078,Q
1862_Apollo,1400.0,1.109,Q
1862_Apollo,1450.0,1.137,Q
1862_Apollo,1500.0,1.157,Q
1862_Apollo,1550.0,1.169,Q
1862_Apollo,1600.0,1.172,Q
1862_Apollo,1650.0,1.167,Q
1862_Apollo,1700.0,1.156,Q
1862_Apollo,1750.0,1.146,Q
1862_Apollo,1800.0,1.137,Q
1862_Apollo,1850.0,1.13,Q
1862_Apollo,1900.0,1.125,Q
1862_Apollo,1950.0,1.123,Q
1862_Apollo,2000.0,1.122,Q
1862_Apollo,2050.0,1.127,Q
1862_Apollo,2100.0,1.135,Q
1862_Apollo,2150.0,1.145,Q
1862_Apollo,2200.0,1.157,Q
1862_Apollo,2250.0,1.171,Q
1862_Apollo,2300.0,1.182,Q
1862_Apollo,2350.0,1.195,Q
1862_Apollo,2400.0,1.208,Q
1862_Apollo,2450.0,1.222,Q
1864_Daedalus,450.0,0.852,Sq
1864_Daedalus,500.0,0.929,Sq
1864_Daedalus,550.0,1.0,Sq
1864_Daedalus,600.0,1.059,Sq
1864_Daedalus,650.0,1.128,Sq
1864_Daedalus,700.0,1.195,Sq
1864_Daedalus,750.0,1.232,Sq
1864_Daedalus,800.0,1.216,Sq
1864_Daedalus,850.0,1.148,Sq
1864_Daedalus,900.0,1.09,Sq
1864_Daedalus,950.0,1.111,Sq
1864_Daedalus,1000.0,1.205,Sq
1864_Daedalus,1050.0,1.287,Sq
1864_Daedalus,1100.0,1.351,Sq
1864_Daedalus,1150.0,1.406,Sq
1864_Daedalus,1200.0,1.448,Sq
1864_Daedalus,1250.0,1.471,Sq
1864_Daedalus,1300.0,1.498,Sq
1864_Daedalus,1350.0,1.521,Sq
1864_Daedalus,1400.0,1.541,Sq
1864_Daedalus,1450.0,1.559,Sq
1864_Daedalus,1500.0,1.561,Sq
1864_Daedalus,1550.0,1.555,Sq
1864_Daedalus,1600.0,1.53,Sq
1864_Daedalus,1650.0,1.497,Sq
1864_Daedalus,1700.0,1.455,Sq
1864_Daedalus,1750.0,1.418,Sq
1864_Daedalus,1800.0,1.388,Sq
1864_Daedalus,1850.0,1.369,Sq
1864_Daedalus,1900.0,1.363,Sq
1864_Daedalus,1950.0,1.364,Sq
1864_Daedalus,2000.0,1.368,Sq
1864_Daedalus,2050.0,1.388,Sq
1864_Daedalus,2100.0,1.415,Sq
1864_Daedalus,2150.0,1.44,Sq
1864_Daedalus,2200.0,1.457,Sq
1864_Daedalus,2250.0,1.472,Sq
1864_Daedalus,2300.0,1.482,Sq
1864_Daedalus,2350.0,1.484,Sq
1864_Daedalus,2400.0,1.487,Sq
1864_Daedalus,2450.0,1.49,Sq
1866_Sisyphus,450.0,0.937,Sw
1866_Sisyphus,500.0,0.973,Sw
1866_Sisyphus,550.0,1.0,Sw
1866_Sisyphus,600.0,1.02,Sw
1866_Sisyphus,650.0,1.039,Sw
1866_Sisyphus,700.0,1.058,Sw
1866_Sisyphus,750.0,1.072,Sw
1866_Sisyphus,800.0,1.081,Sw
1866_Sisyphus,850.0,1.087,Sw
1866_Sisyphus,900.0,1.094,Sw
1866_Sisyphus,950.0,1.1,Sw
1866_Sisyphus,1000.0,1.107,Sw
1866_Sisyphus,1050.0,1.113,Sw
1866_Sisyphus,1100.0,1.119,Sw
1866_Sisyphus,1150.0,1.127,Sw
1866_Sisyphus,1200.0,1.135,Sw
1866_Sisyphus,1250.0,1.139,Sw
1866_Sisyphus,1300.0,1.144,Sw
1866_Sisyphus,1350.0,1.151,Sw
1866_Sisyphus,1400.0,1.157,Sw
1866_Sisyphus,1450.0,1.161,Sw
1866_Sisyphus,1500.0,1.162,Sw
1866_Sisyphus,1550.0,1.166,Sw
1866_Sisyphus,1600.0,1.17,Sw
1866_Sisyphus,1650.0,1.176,Sw
1866_Sisyphus,1700.0,1.179,Sw
1866_Sisyphus,1750.0,1.185,Sw
1866_Sisyphus,1800.0,1.189,Sw
1866_Sisyphus,1850.0,1.192,Sw
1866_Sisyphus,1900.0,1.196,Sw
1866_Sisyphus,1950.0,1.2,Sw
1866_Sisyphus,2000.0,1.202,Sw
1866_Sisyphus,2050.0,1.205,Sw
1866_Sisyphus,2100.0,1.207,Sw
1866_Sisyphus,2150.0,1.209,Sw
1866_Sisyphus,2200.0,1.21,Sw
1866_Sisyphus,2250.0,1.211,Sw
1866_Sisyphus,2300.0,1.211,Sw
1866_Sisyphus,2350.0,1.211,Sw
1866_Sisyphus,2400.0,1.209,Sw
1866_Sisyphus,2450.0,1.207,Sw
1903_Adzhimushkaj,450.0,0.883,K
1903_Adzhimushkaj,500.0,0.944,K
1903_Adzhimushkaj,550.0,1.0,K
1903_Adzhimushkaj,600.0,1.044,K
1903_Adzhimushkaj,650.0,1.085,K
1903_Adzhimushkaj,700.0,1.118,K
1903_Adzhimushkaj,750.0,1.132,K
1903_Adzhimushkaj,800.0,1.114,K
1903_Adzhimushkaj,850.0,1.088,K
1903_Adzhimushkaj,900.0,1.077,K
1903_Adzhimushkaj,950.0,1.068,K
1903_Adzhimushkaj,1000.0,1.057,K
1903_Adzhimushkaj,1050.0,1.053,K
1903_Adzhimushkaj,1100.0,1.068,K
1903_Adzhimushkaj,1150.0,1.093,K
1903_Adzhimushkaj,1200.0,1.112,K
1903_Adzhimushkaj,1250.0,1.126,K
1903_Adzhimushkaj,1300.0,1.139,K
1903_Adzhimushkaj,1350.0,1.156,K
1903_Adzhimushkaj,1400.0,1.171,K
1903_Adzhimushkaj,1450.0,1.186,K
1903_Adzhimushkaj,1500.0,1.197,K
1903_Adzhimushkaj,1550.0,1.207,K
1903_Adzhimushkaj,1600.0,1.213,K
1903_Adzhimushkaj,1650.0,1.215,K
1903_Adzhimushkaj,1700.0,1.215,K
1903_Adzhimushkaj,1750.0,1.217,K
1903_Adzhimushkaj,1800.0,1.214,K
1903_Adzhimushkaj,1850.0,1.215,K
1903_Adzhimushkaj,1900.0,1.215,K
1903_Adzhimushkaj,1950.0,1.216,K
1903_Adzhimushkaj,2000.0,1.216,K
1903_Adzhimushkaj,2050.0,1.218,K
1903_Adzhimushkaj,2100.0,1.221,K
1903_Adzhimushkaj,2150.0,1.223,K
1903_Adzhimushkaj,2200.0,1.224,K
1903_Adzhimushkaj,2250.0,1.226,K
1903_Adzhimushkaj,2300.0,1.228,K
1903_Adzhimushkaj,2350.0,1.229,K
1903_Adzhimushkaj,2400.0,1.232,K
1903_Adzhimushkaj,2450.0,1.233,K
1904_Massevitch,450.0,0.938,V
1904_Massevitch,500.0,0.971,V
1904_Massevitch,550.0,1.0,V
1904_Massevitch,600.0,1.023,V
1904_Massevitch,650.0,1.045,V
1904_Massevitch,700.0,1.064,V
1904_Massevitch,750.0,1.076,V
1904_Massevitch,800.0,1.078,V
1904_Massevitch,850.0,1.077,V
1904_Massevitch,900.0,1.083,V
1904_Massevitch,950.0,1.098,V
1904_Massevitch,1000.0,1.116,V
1904_Massevitch,1050.0,1.132,V
1904_Massevitch,1100.0,1.147,V
1904_Massevitch,1150.0,1.164,V
1904_Massevitch,1200.0,1.18,V
1904_Massevitch,1250.0,1.191,V
1904_Massevitch,1300.0,1.202,V
1904_Massevitch,1350.0,1.212,V
1904_Massevitch,1400.0,1.222,V
1904_Massevitch,1450.0,1.233,V
1904_Massevitch,1500.0,1.24,V
1904_Massevitch,1550.0,1.248,V
1904_Massevitch,1600.0,1.255,V
1904_Massevitch,1650.0,1.261,V
1904_Massevitch,1700.0,1.265,V
1904_Massevitch,1750.0,1.271,V
1904_Massevitch,1800.0,1.277,V
1904_Massevitch,1850.0,1.284,V
1904_Massevitch,1900.0,1.291,V
1904_Massevitch,1950.0,1.298,V
1904_Massevitch,2000.0,1.304,V
1904_Massevitch,2050.0,1.311,V
1904_Massevitch,2100.0,1.32,V
1904_Massevitch,2150.0,1.327,V
1904_Massevitch,2200.0,1.332,V
1904_Massevitch,2250.0,1.339,V
1904_Massevitch,2300.0,1.345,V
1904_Massevitch,2350.0,1.351,V
1904_Massevitch,2400.0,1.356,V
1904_Massevitch,2450.0,1.362,V
1916_Boreas,450.0,0.937,Sw
1916_Boreas,500.0,0.973,Sw
1916_Boreas,550.0,1.0,Sw
1916_Boreas,600.0,1.02,Sw
1916_Boreas,650.0,1.039,Sw
1916_Boreas,700.0,1.058,Sw
1916_Boreas,750.0,1.072,Sw
1916_Boreas,800.0,1.081,Sw
1916_Boreas,850.0,1.087,Sw
1916_Boreas,900.0,1.094,Sw
1916_Boreas,950.0,1.1,Sw
1916_Boreas,1000.0,1.107,Sw
1916_Boreas,1050.0,1.113,Sw
1916_Boreas,1100.0,1.119,Sw
1916_Boreas,1150.0,1.127,Sw
1916_Boreas,1200.0,1.135,Sw
1916_Boreas,1250.0,1.139,Sw
1916_Boreas,1300.0,1.144,Sw
1916_Boreas,1350.0,1.151,Sw
1916_Boreas,1400.0,1.157,Sw
